district_no,year,winter_cropland_ndvi_mean,winter_cropland_ndvi_anomaly,winter_cropland_LST_mean,winter_cropland_LST_anomaly,winter_cropland_snow_cover_days
08215,2001,0.4529767155561881,0.02581289593691094,5.247057114135027,1.2606413842611897,1.7311524844849857
08212,2001,0.45427229557916315,0.047294046757830166,5.26091529093593,0.9609413565011149,1.113713862120089
08335,2001,0.3908820819381683,0.07044007114749917,3.258293186298604,0.8505177336076546,0.9924083342677446
08336,2001,0.4789337505425586,0.052960877012869334,5.231418089832547,0.9389373673417438,0.47633970781102264
08118,2001,0.43227063963362566,0.03785491411718023,4.9732166456582565,1.1924367977642296,1.648759427042542
08128,2001,0.48369794933092924,0.10215328662700629,3.280754903544243,0.7952312614571353,1.824460302038906
08222,2001,0.3492556667953255,-0.008484833461191332,4.679468901034425,-0.38347601202510884,2.4018343905366017
08225,2001,0.47605400959672195,0.09326073517818984,2.9397645556573444,0.5451003642425349,1.3356364377375423
08317,2001,0.42916909695015265,0.04212661285300717,5.786088224876133,1.1808186045273468,0.44991291109682413
08136,2001,0.5214566129074618,0.16534590835940743,3.2496734349866254,1.5183760760598708,1.1784811937658317
08231,2001,0.5027699967513541,0.06595490073217258,5.2024850134862435,1.7920604487870544,1.014402880576115
08216,2001,0.4330082254566099,0.041011735019169326,5.376780606301624,0.9957289454834006,0.9611407638917074
08436,2001,0.5696796665939209,0.227562103709052,3.8669765579000774,1.885553069515937,3.9793961396502695
08119,2001,0.4826708291519211,0.05983911721450652,4.535684168585708,1.0744555364518682,1.9113280510560045
08415,2001,0.49198434763299953,0.2217489506730001,2.565304138641728,1.3417935097531914,3.495264005330078
08226,2001,0.44031422484731814,0.03257384761905746,4.652963363636078,0.719851090474863,1.392083623738985
08325,2001,0.5305719487920683,0.1987850675422672,3.267049930906044,1.6124963098418876,2.408162434343571
08127,2001,0.5357847773105048,0.16106099758243475,3.4153049865132545,1.3185388591866594,1.2784357105674125
08326,2001,0.4932787297123441,0.19293995296471073,2.7654653423708964,1.608993120089526,3.1975708644605763
08437,2001,0.48571915653365805,0.1897896213203758,2.5455085488566898,1.2699290053461803,3.192954675663633
08111,2001,0.4082872358403195,0.04506002159385786,5.440306306095435,1.423802019360715,1.1065145684442002
08416,2001,0.5110271324512389,0.09705300226195668,4.87882243662483,1.7539835929172836,1.0677147173149506
08327,2001,0.48464936105754763,0.19992680840546623,2.8111854523315984,1.5783187158985768,3.6757745831692263
08421,2001,0.47253574334933884,0.19303662658456805,3.161822755352998,1.3732044871530882,0.808697448610681
08337,2001,0.40875572669862925,0.09776865382046573,3.748601176399505,1.671332284918933,1.5800965129385904
08417,2001,0.5092963338704044,0.16824005807371006,3.5140586957509847,1.4345206417932226,2.9332720701431945
09771,2001,0.45196866223035287,0.1202600700134362,3.0997924556957024,1.2297330467540364,2.6006885255467163
09171,2001,0.20548004162696298,-0.13454268445827422,-0.2467500750835349,-1.7114828802572195,9.067945060380618
09371,2001,0.448108671534751,0.14172742387409865,1.587190496396159,1.1691613316970484,3.7635433547774557
09361,2001,0.5041111759372253,0.18102813039462434,2.84906509350915,1.9229350385001984,1.0921264059989289
09561,2001,0.5318196726663168,0.17295742719405388,2.698879702237755,1.1977511292373566,0.8770265859054809
09571,2001,0.5313534891782455,0.15855906409023768,3.258794738645133,1.487133734885623,1.1843360396956255
09661,2001,0.4456819770991898,0.04386748154045145,4.820246347260078,0.5442237546718482,0.9396904465397616
09671,2001,0.4495046863962849,0.03666347100727979,3.378911939209076,0.0868696511684659,1.6249813870014653
09761,2001,0.45633106372905413,0.13542577340630502,4.144450288975851,1.5725111632278086,0.8255034864243698
09772,2001,0.46773621424617184,0.12695131435600032,3.449707703042357,1.3943937422757795,1.6311998254519307
09672,2001,0.40199566837886164,0.061473802835491365,2.92803842430373,0.8809305010568909,3.0302972889904973
09173,2001,0.5286643833339302,0.19729268693316254,2.4616140884707103,0.7299983661854312,10.290473891149896
09461,2001,0.46367886435726396,0.11487705507208018,4.006463142487417,1.2635502914337677,0.9127394344785646
09471,2001,0.45893102815491926,0.11270677504944254,2.971097344668898,1.257835773199973,2.063916272839002
09462,2001,0.40640290196744194,0.0859224659465111,2.4079959021902955,0.9251998773300016,1.9934643618280847
09472,2001,0.3246724700494171,0.05059456450667421,0.8355364025641528,0.269879711172731,6.1603509354588715
09172,2001,0.41286311014969784,0.0023614431963009386,0.25700962203907496,-1.7423429649129953,9.599798419871899
09372,2001,0.38482776024143944,0.05641357355763621,0.8075438351018858,0.2986557915780824,6.507566581837482
09463,2001,0.3030318566973415,0.0031204512814517193,1.8944968963410587,0.3421363607229637,4.6234632729968475
09473,2001,0.3335464406615868,0.023123660381477562,1.7800253157480783,0.5195648967206827,4.387759033190835
09174,2001,0.4208997061981913,0.09079753292124843,2.567572772163706,0.8801782845731139,10.36948080257115
09271,2001,0.25600862758808485,0.023076438776319375,2.206667808077975,0.8852771752926856,4.559208668643234
09773,2001,0.42865289623286645,0.12542091508333114,2.6922874030786352,0.9291221302981674,1.2128721627463928
09279,2001,0.31864081967661434,0.010045064182930774,1.5790380192644735,0.056337936968011926,5.1737750996812535
09779,2001,0.4720976467589669,0.1532339552751244,3.0122715932476645,1.1677850926858357,0.4971931646312561
09175,2001,0.46032820011444164,0.10252513915419659,2.316374347969516,0.3224664899273033,9.585001763436983
09176,2001,0.44577509184273695,0.15649274277020275,1.9934213411408677,0.7338358307631367,1.4611618754817859
09177,2001,0.35897741401164013,0.019481360783318635,2.0408703942478748,0.3075291923046437,9.87843629394797
09572,2001,0.5117672143511507,0.13644246823282957,3.984326678905431,1.7430714437563086,0.5175087237666824
09562,2001,0.46744314900142764,0.12223192017334983,4.253251071404194,1.738449021091581,0.2917325888009927
09179,2001,0.4706477028211453,0.12782991131064136,2.765023210602777,0.8200733914555502,10.287487483431827
09563,2001,0.4331022523403313,0.10349378946572957,4.303459174121609,1.3650718680884029,0.6796271098115285
09573,2001,0.49924666929482825,0.11280804439925707,3.567439644184214,1.3918020129327124,0.9452516599331854
09474,2001,0.45843781777863085,0.14212437639346442,2.6245130252891706,0.8738362026563853,1.9804065354432012
09178,2001,0.4023248765129008,0.07459974326658986,2.2579808988146746,0.4693518559402452,9.486863909528948
09272,2001,0.11618066757172903,-0.10536417401135627,0.1580998577948226,0.08122837699170544,17.369941020947735
09774,2001,0.5052519954368507,0.14649889460823,3.6506454217390356,1.6575884964225978,0.7992916531040297
09674,2001,0.4458556659513681,0.0859896953755912,3.2513882955712914,1.1757846912708891,1.1691655257621796
09464,2001,0.18413320397965308,-0.006530866045462519,0.25696479189716015,0.48639971071323357,9.67521892763865
09475,2001,0.19029704134646258,0.010445301844007493,-0.04947789377657295,0.438181973318247,10.15881407915875
09161,2001,0.4144682821300555,0.12067267481143201,3.15427548747024,1.0326814105120175,0.9758501999487603
09762,2001,0.6036918510718898,0.21585535241479098,3.763109827557368,1.9860475417768204,6.267955801104972
09273,2001,0.4312950810223975,0.13202449081039236,2.091436589068629,0.83506866777509,1.5779611667565865
09675,2001,0.47569281816672304,0.11050593877350728,4.02171941336045,1.0849691021344325,0.9391787079579104
09476,2001,0.18190481868423436,-0.06439007885443532,0.35510032657641166,-0.27421774248891406,6.413968072466747
09477,2001,0.2222731141106035,-0.04796960302221817,0.685181143155553,-0.042397497699473985,6.410790095636599
09181,2001,0.5129053653409534,0.17163414404794242,2.8316093917113334,1.0364134818975357,9.20454797689212
09261,2001,0.29614431669192703,-0.02394386374503371,1.476846047554061,-0.36941663645110223,8.61299985023214
09274,2001,0.32691526938512067,-0.0009907771297462675,1.1711700979598563,-0.13965877626659529,7.8803876210892
09478,2001,0.37827711685197374,0.04404717777361794,2.014192974090017,0.7222221387992915,4.184971281794026
09183,2001,0.21745996406535967,-0.1281263223995217,0.11827623499168827,-1.3428424923833133,10.34091201933992
09162,2001,0.4050723526018161,0.08623537241967566,3.8564053931514777,0.749148504012279,10.40825773004999
09184,2001,0.4250659632135329,0.11687870709253956,2.940210501211609,0.6244815985126544,9.771408159916867
09677,2001,0.420278440399514,0.06412533801471865,3.291404652891056,0.7854348828176625,1.7457304003238585
09764,2001,0.5915786478827142,0.2106746933518553,3.7899168586003147,1.832398621458884,3.9589375254099473
09182,2001,0.5114400079299237,0.20552470045541738,1.8050424364864062,0.3683538881408961,9.371272178180446
09676,2001,0.4790456276061353,0.06250736710834648,2.9050602330153765,0.06850121224662864,1.9843519043332347
09574,2001,0.4810938454567917,0.18585677393437017,1.9930898990263586,0.9019285021364842,2.9625968725006206
09564,2001,0.39412600447507906,0.09470033441382131,4.665862017495715,1.470990391546656,1.0074324466186568
09775,2001,0.5192760573505415,0.17017450783670757,3.694888606299137,1.5712924900551366,1.430028641621709
09185,2001,0.42194902599425865,0.1187047685820028,2.9423470442891437,1.0062770600469124,0.8971721159591279
09373,2001,0.4569175225358462,0.18300626910473605,1.8249429145955667,1.0846931202423011,4.336198758118012
09575,2001,0.5268901673277337,0.14887429839816924,3.6088563760341192,1.1663570211765388,1.3969240449063336
09374,2001,0.15779502861437147,-0.09282322321589995,0.10604152580570989,-0.12994255071740318,9.374999304516189
09780,2001,0.6409984539884587,0.3130512210709635,3.7047582987422847,2.5481003657796313,5.18133203694701
09777,2001,0.5759938287972054,0.21011740257257738,3.429237270179346,1.6217927945232384,7.538257575757575
09262,2001,0.17737677133611157,-0.09268249086510333,2.0313324091087908,0.5175585567359144,7.6912897670624485
09275,2001,0.18148208367956026,-0.0908854701876795,0.9965462745682384,-0.30639414985402647,9.15021912218171
09186,2001,0.4440151945783809,0.11621357037320695,3.091426028044731,1.2834664940281393,2.995993448821665
09276,2001,0.18590213230345398,-0.07060209368501091,0.05659626831504707,0.4443563266264163,16.1875
09362,2001,0.35301263889982726,0.11772641496724981,2.6155898457208075,0.8260399936302958,0.7819761682375252
09375,2001,0.39746413432597155,0.12977744473376263,1.7894807102431167,0.7230996929877227,2.738950397163851
09673,2001,0.33820653738226525,0.03479727823006834,2.599141223239251,1.0231814472614287,5.19013269980297
09163,2001,0.4933588413052941,0.0816824644340498,1.8711867147142336,-0.40815193351897006,4.72511503996125
09187,2001,0.47951172152362087,0.05628651102425691,1.5293667459535067,-0.3423571517386408,8.9772377748054
09576,2001,0.5237147718460828,0.16316337957686283,2.8517632335711336,1.264208595360608,1.7804483081905742
09277,2001,0.28336306917668,-0.0494433562931364,-0.25310226943450387,-1.4548924164000447,9.800518831363975
09565,2001,0.49946231110935074,0.11773967537478086,3.923000511167187,1.6334053189877569,0.5338691864032397
09376,2001,0.3959024025416319,0.09913042443285847,1.1463872829838992,0.5411364143890391,4.576420917341911
09662,2001,0.43797279656811916,0.10072864882439309,4.664570676121785,1.2461137064273444,0.728465536338076
09678,2001,0.44636274272346377,0.09242518687847312,3.6273790554395275,1.011889231798178,1.0322356126311758
09188,2001,0.5139469793818904,0.15016697642560634,3.009975593230506,0.9801009872179094,10.571616471923676
09278,2001,0.3342913408384613,0.07482122918240397,2.269404131366994,1.0437608692242577,1.359271249962001
09263,2001,0.2872746146067415,0.08222314719260096,2.754217049456945,1.201060294746436,0.58315147678622
09377,2001,0.1149653974105364,-0.08624084889875437,-0.8959705607038747,-0.6221869760017187,12.615148415446019
09189,2001,0.35797813060208616,-0.003761110815811819,0.636402171872054,-0.7654270656739727,10.628426441823624
09778,2001,0.5962688531212372,0.20614445173494933,3.953050241081335,2.034985300372864,3.7367019559744366
09663,2001,0.4330495652537415,0.08687088446757735,3.991108281990715,0.8637233991479469,1.1254829286679013
09679,2001,0.4434644862035919,0.10072478220208542,3.4452758580888267,0.7927474563407646,1.2843010617820159
09577,2001,0.5415915481667914,0.19131485186813152,3.0744630421044907,1.5127711462946154,1.3944915422747939
09363,2001,0.22437150006300813,-0.0725840831490501,1.609615716769774,0.5163737399568762,5.5450041917536765
09190,2001,0.5769729398343028,0.18127525748851558,2.9416471555655526,0.7506224921013556,9.16326530612245
09479,2001,0.07676348285411504,-0.09161002038836964,-0.968177583926371,-0.21074979416495465,9.80813390268554
11000,2001,0.46352219508981707,0.12687749316228714,2.4733920280540453,0.3529803568719725,5.464790516236892
12060,2001,0.4459736226496707,0.10355808303663377,1.7901762964049106,0.7393912839088288,4.1113047664472075
12051,2001,0.4869467219125015,0.11576243439069323,2.0200813273826563,0.15922036214358903,3.8315332779470146
12052,2001,0.4781065713244277,0.0726440906791378,2.8560255865366564,0.9398028398975684,2.129127411194738
12061,2001,0.5062403206522504,0.10648999556999539,2.8728398874961516,1.2079991318360845,2.920906383807355
12062,2001,0.556772402448326,0.12442328863620394,3.334197964139309,1.4421525662833334,3.55441387471156
12053,2001,0.4805678801597377,0.1038924745024411,1.8298068210990164,0.5080603910982158,2.7786217288354504
12063,2001,0.501950838886153,0.09730069133356012,1.7941023721591112,-0.08306058161402907,4.012884630570398
12064,2001,0.4350304278265503,0.07530534107652098,2.1099136116044956,0.6145014696972142,4.5441696294143075
12065,2001,0.4823542494562084,0.11713695205171282,1.5606604560090078,0.374066501554722,4.5765355672467924
12066,2001,0.5001739550932947,0.12071985455440803,3.1404128293911953,1.487662259123518,3.3791246118012426
12067,2001,0.4726052328382349,0.0867276166259307,2.0046613711341608,0.7819728909096737,3.3554077698918667
12068,2001,0.4760517087444959,0.10544680592207689,1.2658241515511146,0.05233743213874886,4.021375167405418
12069,2001,0.5055261477113051,0.08978976754051554,2.100123127889084,0.24207634365650477,4.239400971631819
12054,2001,0.48071130467599443,0.07100591664529787,1.7485025290954963,-0.03955240341586319,5.219183442758383
12070,2001,0.4751605476598598,0.09967729706546224,1.2404444696604424,-0.08564624257293696,3.54005382880163
12071,2001,0.4709665403181442,0.07860784700292878,2.5552131454420577,0.9237995625997928,2.87895247131992
12072,2001,0.5010928431269731,0.10626873427778033,2.4433860957375875,0.8834071866891249,4.415393476487622
12073,2001,0.4574914988047796,0.1065632568802169,1.3895402694583228,0.6159874602108646,6.212688407553852
04011,2001,0.4479534862812079,0.02139506321779977,2.8769062008632416,-0.051389327568203136,3.743396226415092
04012,2001,0.46563745016165875,0.0675852568584645,3.877268528572908,0.7092274227696329,2.5296442687747036
02000,2001,0.43884613469195627,0.06180560788340078,3.304017996108729,0.9209462339758301,2.306923486403982
06431,2001,0.3837071901049735,0.008978813578019162,4.341012232872738,-0.1539906178915036,1.8360780539026946
06432,2001,0.4508471767622444,0.04620437205610156,3.9202440022621796,0.07046105838114647,1.2575463090436934
06411,2001,0.464007001081512,0.06625586398651451,4.3863539299794585,0.006671711034168304,1.2659631743297084
06412,2001,0.3855010553839878,0.024506998151015036,3.652406045115762,-0.24627219640811138,0.7998257047590185
06631,2001,0.4413237645056316,0.07522847513201936,1.9322694873354247,0.34427595079418283,2.1582060189508554
06531,2001,0.37218380185628586,-0.0010599317558931398,1.6162895599763998,-0.9806129244450286,1.534514536176533
06433,2001,0.3842833299914545,0.030280898442515913,4.461473177075874,0.00851992892265585,0.39770067329440845
06632,2001,0.38766311934703046,0.044795920274833034,1.7851900875577846,0.4092757333212478,6.052915254403084
06434,2001,0.4457955829072807,0.06343772721221785,3.083043711686042,0.3849553768226066,1.0304011293934376
06611,2001,0.38337778376149956,0.07117377447931234,1.8916601367767227,-0.6169763949635971,4.682309493784905
06633,2001,0.4161463875067719,0.07650228270371395,1.6320566559754515,-0.019582636872963688,5.22132357289136
06532,2001,0.3880289823524026,0.02258455021534289,2.2559932917200403,-0.2271090311999795,2.162723449001051
06533,2001,0.45144396384074154,0.05132097652472334,2.4340814006334757,-0.4449275548867111,1.28461728521908
06435,2001,0.37866206577734773,0.008474193708991051,2.4440102148875544,-0.6076023532195385,1.3886084989311633
06436,2001,0.37737592831886113,0.01730416780020988,3.7126149443868353,-0.2708525070151251,0.3513110816043141
06534,2001,0.3982151372614343,0.034574552920945856,1.4971951979337386,-0.30097534218412125,3.632406879546124
06437,2001,0.5233635013883196,0.08039679458254556,2.7824115461092673,-0.011087371276249147,2.3634721332479187
06413,2001,0.38262260641692764,0.009476613235361864,4.5877995990179645,-0.2126865982847459,0.7095037846930194
06438,2001,0.46010573040124203,0.034345195450208754,3.885642250391461,-0.09963985888805516,1.0111692532081218
06439,2001,0.4308294407366438,0.03304706286310538,2.2323255237000286,-0.17967929587634313,0.8726296101884078
06634,2001,0.39308271534208883,0.04393001602385738,1.4928036274747547,-0.3908420985010024,5.675819791892819
06535,2001,0.3636534768544308,-0.0031028845668785165,1.0965656411026488,-0.5102551024731188,4.051358752980421
06635,2001,0.31506117017982965,1.919020267138194e-06,0.6512095215364775,-0.2970772189313168,7.5079694503353815
06636,2001,0.3810264531663457,0.06441180156362619,1.8439240311047556,0.3029505462528941,6.059364400546616
06440,2001,0.375029211732625,-0.006156310007725652,2.1766857895266156,-0.9738992305989123,1.0715752450544263
06414,2001,0.3852701471824208,0.03841790173871229,3.776567707485491,-0.11366853443805613,0.42592878496540304
13076,2001,0.4388539719399422,0.058585664142392024,1.5526520620660584,0.11166333592726674,3.000536473196769
13071,2001,0.4669649008704401,0.12100053467935229,1.1671011664739912,0.40655608758814843,5.796023998357462
13074,2001,0.4599885331444843,0.06611632098579451,2.1125662112184282,0.6601869125346862,3.0969196683424336
13003,2001,0.4306307250987499,0.05193422427787031,2.244256612415612,0.4608665551326796,2.6654515421638694
13072,2001,0.459882090383897,0.08372589981107187,1.8581920096817812,0.6885758605778454,3.3883248453845747
13004,2001,0.3647336900720068,-0.0027130116938100524,2.0491593260850163,0.5250577384730897,1.2520905255082473
13075,2001,0.49861050634816284,0.13581686692649875,1.5842140324027019,0.5914835394172714,5.848431766612215
13073,2001,0.535940061524532,0.14193770239222825,2.4195759861893653,1.1520860794182268,2.5104540126532524
03451,2001,0.47891744182700285,-0.003786453933908196,2.551995038155024,-0.16168873933176497,2.655827600821569
03452,2001,0.48934460967596893,0.022719942955543027,3.405624186331802,0.21962259877144286,2.308147448540237
03101,2001,0.41684693915002746,0.056836778065512406,3.0121436826444494,0.5854764577086251,2.444319134496387
03351,2001,0.44323071654398843,0.06241658482627732,2.0964658361149136,0.33456903445931774,1.4896464984092015
03453,2001,0.4673003242335966,0.039839864351173426,3.212703821088824,0.6184267370165557,3.018927471912816
03352,2001,0.47102091427078824,0.013847283663721122,2.7727731026749707,0.2556766829807007,2.6399358929059065
03401,2001,0.5185465156162246,0.056164788446061154,3.2988316382330387,0.25816744694515403,1.8987124463519314
03251,2001,0.5117372895303924,0.0660535210206405,2.5242853471802857,0.10839682986328558,2.8421095823197686
03402,2001,0.39678264486998366,-0.0002560018551393539,4.080245738142526,0.46491655688474465,3.379900378193893
03454,2001,0.4458968058999885,0.02488174731661752,3.238207274662223,0.21717942953957925,2.7412705538412574
03455,2001,0.5108651488638492,0.02035750586695012,3.350275079026171,0.4167391841926449,2.2387083925045888
03152,2001,0.4226095476222469,0.07483748596772527,1.8306746741845652,0.3575281882682071,4.300779179685955
03151,2001,0.470899069168686,0.0906480515121052,2.173055879995978,0.3206862471275347,1.9836607275870517
03153,2001,0.4030763978658749,0.06323785356579387,1.9358620043030887,-0.03276968636291633,4.394809990138292
03456,2001,0.46231432342659645,0.005200155085590019,3.424539649147672,0.10224600182856136,2.4247006957912753
03252,2001,0.4979357217407916,0.146721821550441,3.3947309667805285,1.6195213393127785,3.2364467870271656
03353,2001,0.41137891198525856,0.011244283787167353,2.0693811623657306,0.2501793586953396,2.841500706505553
03358,2001,0.43545243977873893,0.024871034063922492,2.2413531378090257,0.3618361389813831,1.6637386507239682
03154,2001,0.47717460080410823,0.09886092961275095,2.824773441714131,0.7346886377303181,2.487629194472746
03254,2001,0.4362192447401309,0.10001426223349413,2.9942660516601367,0.9421980307420781,2.484652806649473
03255,2001,0.4769608239588024,0.14066679086419087,2.453353412752247,0.9367323291867846,2.9230961389338472
03354,2001,0.517010478473868,0.11273249666518931,2.1363905076832435,0.28496333962446596,2.653707422161674
03355,2001,0.45330191539324777,0.0627988893730182,2.3385784989375127,0.5250985445865339,3.2203518636520347
03457,2001,0.48110607339625394,0.0006959179390755299,3.23544250639381,0.10799606147336771,2.5156326843229726
03256,2001,0.5187902596534144,0.07193038205516328,2.883161287549308,0.3804258622528103,2.6687615588508242
03155,2001,0.3854923994484196,0.05453866975331062,1.944598505297823,0.3805494185662186,3.533091398431135
03403,2001,0.454586786766814,0.016166111344450784,2.4372298879066085,-0.2643563490955869,3.3550434527878137
03458,2001,0.5219203257621586,0.06813837149913116,3.0987626233580006,0.6147448484351852,2.1685865470461407
03404,2001,0.48589349166139123,0.09261678428750536,3.2564900250874915,0.4831840365068705,1.780643406443955
03459,2001,0.501501711781298,0.06750087403715255,2.989413470057323,0.32942687535385007,2.245250878053444
03356,2001,0.45832838254295205,-0.0049585275536195295,2.6681030841032007,0.20458602034219142,2.869737704491099
03156,2001,0.3694598710346736,0.05431061632799972,0.24532016404100318,-0.7988014029034003,4.801946839719087
03157,2001,0.41750848241641375,0.065759679758158,2.691430571675049,0.38433263028375064,2.3526495181893727
03241,2001,0.49055337231311147,0.09173022680986515,3.4390492719920527,1.0700230071844268,2.391293745253455
03357,2001,0.41243781871973423,-0.02002144956797497,2.237457965338383,0.024400799288550434,2.4079761724174125
03102,2001,0.37400496697246105,0.04365972924005135,2.2295081982089795,-0.04416010084444899,3.657788340582366
03257,2001,0.5104148740910825,0.10701056463650721,3.4564881673394696,1.0991894812336365,2.3442472684012152
03359,2001,0.4556338233711005,0.02874341534824343,2.6306880115775124,0.3780386886683105,2.3713642980018523
03360,2001,0.43100649983682715,0.07056791891398223,1.7062217527951535,0.1873445555560238,2.159398061971427
03460,2001,0.4790413348710539,0.05640288961031681,3.1231935446614405,0.5369306282576769,2.193666780726599
03361,2001,0.46159551520385067,0.015919280123957547,2.4367134584873154,0.06909447636961508,2.744588915176194
03461,2001,0.5178183378185771,0.0325831736459361,3.4274974217827188,0.6112757819210795,2.6726025324118448
03405,2001,0.47843091172584584,0.03826056932268851,3.278155408601089,0.2069407121471043,2.579347826086956
03462,2001,0.5245077705760467,0.043571049351431135,3.2679146948507327,0.26722918955118713,2.8342956749101225
03158,2001,0.42994756749093566,0.07167171895628272,2.4673313847251004,0.24979532802218474,3.054237430893015
03103,2001,0.509762538675199,0.12023374360857808,2.4758574019048485,0.4014007926439782,1.4050332642600059
05711,2001,0.48146559184429655,0.09889295541109061,3.0418682917549162,0.5787205727745937,1.5968628784750059
05911,2001,0.5117903409992591,0.08967706374006673,5.1362671276017,0.8738312755927327,2.6402535186121936
05314,2001,0.4357855539851632,0.003746174126638524,4.282838718277346,0.0007951157685939236,0.9750417040934171
05554,2001,0.5068385612541052,0.025311224460793758,4.16779154158889,0.6645643918032267,1.257633027377913
05512,2001,0.5129741741176786,0.07758390110019886,4.642739626878117,0.8619522220720381,2.294497574497574
05558,2001,0.5188390641505486,0.07746955635595881,3.8046003114091733,0.5256135504359851,2.003855197502556
05358,2001,0.4302273189820658,0.017759608037228147,4.089083934678866,0.3550582777686677,1.0961629849547068
05111,2001,0.43478024351478733,0.0032039658247169367,4.308516493277204,0.33438071516095214,1.7581322346478327
05913,2001,0.533465693106212,0.09773476908765527,4.718032358676001,0.7190551457501781,1.7332306966186068
05112,2001,0.45976315480161745,0.042714582390945666,4.447956723600873,0.3407950882105588,1.4822568139798413
05954,2001,0.5444458381181203,0.12583167535124484,3.895798815176961,0.8646340807425013,2.631563903634137
05113,2001,0.47969747909792165,0.019110108661716974,4.2104296272276756,0.41092952497820123,3.335738551815145
05366,2001,0.4715378975954998,0.029989607227858928,3.7059057112024854,0.12060392508261186,1.2962363687046627
05754,2001,0.5148905447989531,0.06993384288607946,3.2886390543842525,0.27442697273643546,1.1679859212129413
05513,2001,0.46763875527738635,0.049144023469351705,5.251311795036924,0.9574265059571649,1.8391987605135014
05762,2001,0.48518261818167274,0.13414964951840985,2.189807911375687,0.6520706124222859,4.224518849617953
05914,2001,0.5080201688006027,0.10496719802445509,3.8998319023775703,0.6457064460366047,1.9573114512262582
05915,2001,0.5307763044925459,0.0775227151610059,3.8865102722903453,0.3843931300280654,1.2266138348867481
05370,2001,0.4795291349317629,0.0217777063045671,4.23751342541044,0.3314559347246213,0.47494082844677077
05758,2001,0.5074433716333104,0.10523054436639029,2.859579520934476,0.6239759388437842,1.8060396008549264
05916,2001,0.5079478854328767,0.07691767484220446,4.8892698539842065,0.7783005295515038,1.5781848004373975
05958,2001,0.3365061503169805,0.0031668486706217247,0.9911399281419346,0.014940100663814238,9.486211334283214
05315,2001,0.3661525714102742,-0.02890879032218957,4.252279195324016,0.016526337049486806,1.2583169395067804
05154,2001,0.49742259946457873,0.02344830590593716,3.707946061860235,-0.023156567941570838,2.307822215610267
05114,2001,0.4568151129054299,0.02281369813447559,5.1817759935964345,0.7823162076868693,0.8045785576937635
05316,2001,0.40810105271988095,-0.026552918005166237,4.649257159197983,0.364037674760576,0.9540162980209546
05766,2001,0.5186382022157554,0.1564616702268225,2.5732143763242434,0.8647019335565698,2.3748062744865868
05962,2001,0.5149352106918417,0.10309138690028202,3.272923088113257,0.7808465801766657,2.7553148846462183
05116,2001,0.47285929880013317,0.03309675051745514,4.501606360825181,0.49310146655510856,0.44383715719269273
05117,2001,0.48435053967887143,0.015268550962161842,4.510949502512724,0.5090601433987523,3.6978936343535436
05515,2001,0.5259781277861284,0.07693015828570954,3.712803694750038,0.3726967546309541,1.5682874748850377
05158,2001,0.45594372722695165,0.0014385797387809207,4.008511429804769,0.3595926341469551,1.9871926458119502
05770,2001,0.5279018330367931,0.09511570818575676,3.200470255663345,0.6391774950815612,2.497954653405843
05374,2001,0.5067056434421421,0.10539054396313707,2.357244014869344,0.23789068064417318,1.5435463082305285
05119,2001,0.4774263221776235,0.06918135634926226,4.9742028673135295,0.05575649914251368,2.266932270916335
05966,2001,0.406585642359761,0.07901015794783822,1.6454567030867353,0.6284923333892074,3.4031118046631175
