summer_water_balance_anomaly,sowing_doy_anomaly,state_id,Trend_Consensus_Count,District_Historical_Bias,Max_Crash_Signal,longitude,kreisYield,Robust_Linear_pred,avg_clay_0_30cm,V31_Solar_Gated_pred,year,Statistical_Trend_pred,Ensemble_Std,Best_Model,latitude,Signal_Native_Ensemble,is_gdr,district_no,summer_days_tmax_gt_30c,Oracle_Error,Signal_Robust_Linear,Hybrid_XGB_pred,Signal_V31_Solar_Gated,Native_Ensemble_pred,Regret_Weight,Is_Garbage_Data,Signal_Hybrid_XGB
-0.20575,-3.05263157894737,1,4,0.0,-87.3994683666898,10.727835668028298,567.0,523.6197799918829,16.2286,543.0741512606211,2000,543.0741512606211,37.860239774977536,Statistical_Trend,53.87220526272837,0.0,0,1003,24.80552,23.92584873937892,-19.454371268738214,455.6746828939313,0.0,543.0741512606211,1.0,0,-87.3994683666898
-0.080254,0.9000000000000057,1,5,23.92584873937892,-11.90939781600082,10.727835668028298,536.9,556.7325932155313,16.2286,567.0554935292355,2001,567.0554935292355,6.114348109177746,Hybrid_XGB,53.87220526272837,0.0,0,1003,8.458644,18.246095713234695,-10.322900313704167,555.1460957132347,0.0,567.0554935292355,11.90939781600082,0,-11.90939781600082
0.124697,-7.714285714285708,1,4,-3.1148223949282965,-29.449714238974934,10.727835668028298,516.2,562.913563767576,16.2286,570.6144573279223,2002,570.6144573279223,12.752998651427717,Hybrid_XGB,53.87220526272837,0.0,0,1003,7.681486,24.96474308894733,-7.700893560346344,541.1647430889474,0.0,570.6144573279223,29.449714238974934,0,-29.449714238974934
0.099597,5.045454545454547,1,4,-20.214700705926287,-31.090953635244546,10.727835668028298,539.7,572.0125897228928,16.2286,553.4913364089172,2003,553.4913364089172,17.875155586987756,Statistical_Trend,53.87220526272837,0.0,0,1003,14.329964,13.791336408917118,18.52125331397565,522.4003827736726,0.0,553.4913364089172,1.0,0,-31.090953635244546
0.120408,0.0434782608695627,1,5,-18.608859631673994,-21.276799915277593,10.727835668028298,582.4,562.5239938120201,16.2286,547.0248896916348,2004,547.0248896916348,13.098168664260248,Robust_Linear,53.87220526272837,0.0,0,1003,14.096336,19.876006187979897,15.499104120385255,525.7480897763572,0.0,547.0248896916348,15.499104120385255,0,-21.276799915277593
0.015269,0.0416666666666714,1,5,-7.812065643666164,-17.178467267686074,10.727835668028298,611.9,567.89352122554,16.2286,564.3490576434966,2005,564.3490576434966,8.28120505816621,Robust_Linear,53.87220526272837,0.6414964914321217,0,1003,6.680559,44.00647877445999,3.544463582043363,547.1705903758105,0.0,564.9905541349287,3.544463582043363,0,-17.178467267686074
0.09681,3.879999999999996,1,5,1.4151023563620886,-26.517503020248114,10.727835668028298,610.2,585.4480120326373,16.2286,594.9507284953721,2006,594.9507284953721,11.524493311277398,Statistical_Trend,53.87220526272837,-0.1916949391364824,0,1003,16.838253,15.249271504627927,-9.502716462734838,568.433225475124,0.0,594.7590335562356,1.0,0,-26.517503020248114
0.1739379999999999,-8.769230769230774,1,5,3.39141223468578,-27.99321437798085,10.727835668028298,624.5,632.4417012620208,16.2286,617.0139696145104,2007,617.0139696145104,15.873125612232453,Native_Ensemble,53.87220526272837,2.5223682403564,0,1003,10.797576,4.963662145133185,15.427731647510427,589.0207552365296,0.0,619.5363378548668,2.5223682403564,0,-27.99321437798085
0.2979,-9.407407407407405,1,3,3.9032395035362555,-77.25153050008271,10.727835668028298,613.8,634.3383923813142,16.2286,683.8260999744081,2008,634.3383923813142,45.542749547760685,Statistical_Trend,53.87220526272837,2.57504682540889,0,1003,13.433019,20.538392381314225,0.0,557.0868618812315,49.48770759309389,636.9134392067231,2.57504682540889,0,-77.25153050008271
0.012794,2.5,1,4,1.1875026274417577,-55.096976454909395,10.727835668028298,662.3,624.8778971800018,16.2286,641.2867965909893,2009,641.2867965909893,23.92138140004142,Native_Ensemble,53.87220526272837,0.229943186044693,0,1003,15.53557,20.783260222965964,-16.408899410987487,586.1898201360799,0.0,641.516739777034,1.0,0,-55.096976454909395
0.113522,8.206896551724142,1,3,3.1700727055986477,-82.81189708268062,10.727835668028298,643.5,615.1605312391345,16.2286,659.1396853661224,2010,659.1396853661224,37.382347273099704,Statistical_Trend,53.87220526272837,0.25485683083536514,0,1003,16.78133,15.639685366122421,-43.979154126987964,576.3277882834418,0.0,659.3945421969578,1.0,0,-82.81189708268062
0.380114,1.1666666666666714,1,5,1.4600946990785504,-17.330485520693856,10.727835668028298,707.8,652.8789213849765,16.2286,670.2094069056703,2011,670.2094069056703,9.537150342313312,Native_Ensemble,53.87220526272837,1.6926810264587857,0,1003,24.08277,35.897912067870834,-17.330485520693856,653.9633597403941,0.0,671.9020879321291,1.6926810264587857,0,-16.246047165276195
0.169287,-1.7741935483871032,1,5,4.470969565349473,-30.514063825084804,10.727835668028298,650.0,669.0066952725588,16.2286,693.2230185096076,2012,693.2230185096076,15.606012324223926,Hybrid_XGB,53.87220526272837,2.344953632354759,0,1003,13.98121,12.708954684522837,-24.21632323704887,662.7089546845228,0.0,695.5679721419624,30.514063825084804,0,-30.514063825084804
0.031169,1.1875,1,5,0.8022012518912334,-5.581098306884996,10.727835668028298,680.0,695.5232298754835,16.2286,701.1043281823685,2013,701.1043281823685,2.6662790292384986,Robust_Linear,53.87220526272837,1.0303673028945468,0,1003,13.132291,15.52322987548348,-5.581098306884996,698.6422830731447,0.0,702.134695485263,5.581098306884996,0,-2.4620451092238227
0.358211,-5.63636363636364,1,3,-0.7625508505558888,-52.53502284885212,10.727835668028298,873.6,693.3754738787433,16.2286,759.218406828994,2014,701.3550000876319,39.28271770456092,V31_Solar_Gated,53.87220526272837,1.1083284616470337,0,1003,16.742182,114.38159317100599,-7.979526208888615,648.8199772387798,57.863406741362155,702.4633285492789,57.863406741362155,0,-52.53502284885212
0.300106,-1.588235294117652,1,4,10.77128586697238,-13.522985104055238,10.727835668028298,661.3,742.354014792306,16.2286,803.592812321254,2015,755.8769998963612,24.0232569403236,Robust_Linear,53.87220526272837,4.556230258941696,0,1003,14.929995,81.05401479230602,-13.522985104055238,749.618624360241,47.71581242489276,760.4332301553029,13.522985104055238,0,-6.258375536120184
-0.178873,3.10526315789474,1,3,0.0,-79.89430696808296,9.108965476285247,600.2,561.699658698135,22.4853,511.49594906820585,2000,555.9738576828324,37.345599138211654,Robust_Linear,54.13341846247188,0.0,0,1051,21.964376,38.50034130186509,5.7258010153025225,476.0795507147495,-44.477908614626585,555.9738576828324,5.7258010153025225,0,-79.89430696808296
-0.185452,5.799999999999997,1,5,44.226142317167614,-3.5516978024256787,9.108965476285247,572.5,593.2707664124114,22.4853,596.822464214837,2001,596.822464214837,2.836153851712529,Robust_Linear,54.13341846247188,0.0,0,1051,6.3211203,20.770766412411376,-3.5516978024256787,601.2630194632769,0.0,596.822464214837,3.5516978024256787,0,4.440555248439864
0.080489,-6.857142857142861,1,4,9.95183905116528,-69.28588530286197,9.108965476285247,560.3,603.441442702876,22.4853,600.295836529873,2002,600.295836529873,31.36686721574951,Hybrid_XGB,54.13341846247188,0.0,0,1051,5.831567,29.29004877298894,3.1456061730029887,531.009951227011,0.0,600.295836529873,10.705787756884092,0,-69.28588530286197
0.2099629999999999,3.0,1,4,-6.697386142514158,-25.97667052749148,9.108965476285247,624.8,613.5611115903519,22.4853,621.435479529825,2003,588.8986496920594,23.16624332646296,V31_Solar_Gated,54.13341846247188,0.0,0,1051,12.4457035,3.3645204701749662,24.662461898292463,562.9219791645679,32.536829837765595,588.8986496920594,32.536829837765595,0,-25.97667052749148
0.172188,0.0,1,4,3.952297970099522,-38.299418149944245,9.108965476285247,600.4,614.9122971311147,22.4853,610.0846360527541,2004,610.0846360527541,17.791009230928783,Statistical_Trend,54.13341846247188,0.0,0,1051,11.757384,9.684636052754172,4.8276610783605065,571.7852179028099,0.0,610.0846360527541,1.0,0,-38.299418149944245
0.042181,-0.9583333333333286,1,4,1.2249111655287834,-31.917493889661614,9.108965476285247,657.1,610.5469215379835,22.4853,617.9303367665947,2005,617.9303367665947,14.196089315200595,Native_Ensemble,54.13341846247188,2.3718489646911394,0,1051,8.595598,36.797814268714205,-7.38341522861117,586.0128428769331,0.0,620.3021857312858,2.3718489646911394,0,-31.917493889661614
0.068359,1.9599999999999935,1,4,7.549036510174877,-62.60675916526452,9.108965476285247,655.3,626.6478433437709,22.4853,643.9336119317956,2006,643.9336119317956,27.16739693166877,Native_Ensemble,54.13341846247188,0.32371920347213745,0,1051,13.386962,11.042668864732264,-17.285768588024666,581.326852766531,0.0,644.2573311352677,1.0,0,-62.60675916526452
0.204561,-7.730769230769226,1,3,8.094372447036237,-42.01399162346206,9.108965476285247,610.6,669.5725160534276,22.4853,698.2197907719587,2007,664.9477029281763,27.034513964752158,Hybrid_XGB,54.13341846247188,5.499621963500886,0,1051,9.722062,12.333711304714257,4.624813125251308,622.9337113047143,33.2720878437824,670.4473248916772,46.63880474871337,0,-42.01399162346206
0.199997,-19.0,1,4,0.2891130251346681,-131.0269355474784,9.108965476285247,659.2,656.7567210784687,22.4853,656.7567210784687,2008,656.7567210784687,58.9437484287305,Native_Ensemble,54.13341846247188,2.975228977203301,0,1051,10.839251,0.5319500556719277,0.0,525.7297855309903,0.0,659.731950055672,1.9113288658594456,0,-131.0269355474784
0.010933,3.857142857142861,1,4,0.5284647914009687,-42.18070065513439,9.108965476285247,711.0,660.9450271572298,22.4853,663.5543346568613,2009,663.5543346568613,18.567325041737252,Statistical_Trend,54.13341846247188,-0.329058551788421,0,1051,7.5427876,47.44566534313867,-2.609307499631541,621.3736340017269,0.0,663.2252761050729,1.0,0,-42.18070065513439
0.132827,5.65517241379311,1,3,5.220184846574739,-59.31711641704226,9.108965476285247,648.4,657.5828239844191,22.4853,692.7503620639502,2010,692.7503620639502,27.234474523779998,Robust_Linear,54.13341846247188,-0.07790929377085831,0,1051,10.521137,9.182823984419088,-35.16753807953114,633.433245646908,0.0,692.6724527701793,35.08962878576028,0,-59.31711641704226
0.433226,1.5999999999999943,1,5,0.7137714910724692,-26.60772713922165,9.108965476285247,714.9,688.0235730974719,22.4853,692.5323543487448,2011,692.5323543487448,11.92941570870349,Native_Ensemble,54.13341846247188,2.406822681427002,0,1051,14.025862,19.9608229698282,-4.5087812512729215,665.9246272095231,0.0,694.9391770301718,2.406822681427002,0,-26.60772713922165
0.138764,-0.3870967741935516,1,5,2.51826100442103,-7.773559325557358,9.108965476285247,653.3,699.6768169774672,22.4853,707.4503763030245,2012,707.4503763030245,3.7502192642566534,Robust_Linear,54.13341846247188,1.7377706050872348,0,1051,8.344301,46.37681697746723,-7.773559325557358,707.4890859104735,0.0,709.1881469081118,7.773559325557358,0,0.03870960744893637
0.0258219999999999,2.53125,1,5,-1.8408649423055556,-29.315727587714264,9.108965476285247,713.2,707.9054621412143,22.4853,702.6875227681414,2013,702.6875227681414,13.963936543988014,Robust_Linear,54.13341846247188,0.9130569219589688,0,1051,9.914977,5.294537858785702,5.217939373072909,673.3717951804272,0.0,703.6005796901004,5.217939373072909,0,-29.315727587714264
0.310843,-4.333333333333329,1,3,-0.9584833584366866,-73.81218948468893,9.108965476285247,876.5,728.799902652715,22.4853,756.2013367386968,2014,709.3611929455608,44.77095760432727,V31_Solar_Gated,54.13341846247188,1.9638313293456804,0,1051,11.651882,120.2986632613032,19.438709707154203,635.5490034608719,46.84014379313601,711.3250242749065,44.87631246379033,0,-73.81218948468893
0.230588,-0.32352941176471,1,5,10.248002669088374,-15.563817832604741,9.108965476285247,740.9,760.8873743370782,22.4853,776.4511921696829,2015,776.4511921696829,7.454232506647484,Robust_Linear,54.13341846247188,2.5460712432860646,0,1051,12.431432,19.987374337078222,-15.563817832604741,777.6566961492249,0.0,778.997263412969,15.563817832604741,0,1.2055039795419589
-0.278112,-2.2571428571428527,1,4,7.385552991665165,-115.51333480366964,9.108965476285247,756.1,768.1245646255443,22.4853,798.6756967449438,2016,798.6756967449438,50.031526382040994,Robust_Linear,54.13341846247188,0.04922651946537826,0,1051,6.5985975,12.024564625544258,-30.55113211939954,683.1623619412742,0.0,798.7249232644092,30.55113211939954,0,-115.51333480366964
0.071352,-3.1666666666666714,1,5,4.446655948335226,-24.67130956792323,9.108965476285247,756.5,788.7378673438262,22.4853,799.0422856942669,2017,799.0422856942669,10.794629528549809,Hybrid_XGB,54.13341846247188,-0.2980055093765941,0,1051,8.223888,17.870976126343635,-10.304418350440642,774.3709761263436,0.0,798.7442801848903,24.373304058546637,0,-24.67130956792323
-0.211802,-1.1351351351351298,1,4,1.8361591904128873,-63.55313100374758,9.108965476285247,672.5,779.4123049339013,22.4853,798.4811417654148,2018,798.4811417654148,27.500820668475562,Hybrid_XGB,54.13341846247188,-0.37135580778112853,0,1051,5.2246933,62.428010761667224,-19.068836831513522,734.9280107616672,0.0,798.1097859576337,63.18177519596645,0,-63.55313100374758
0.0131229999999999,-5.0,1,5,-4.891067175683307,0.0,9.108965476285247,861.7,781.6652317270959,22.4853,767.7517627935289,2019,767.7517627935289,11.478039978913541,Hybrid_XGB,54.13341846247188,4.100668716430619,0,1051,2.593607,67.14815613980443,13.91346893356706,794.5518438601956,0.0,771.8524315099595,22.699412350236116,0,26.800081066666735
-0.101672,-3.897435897435898,1,4,0.05089804342441653,-46.65851694381092,9.108965476285247,815.0,790.6168457600053,22.4853,790.6168457600053,2020,790.6168457600053,21.03036126691954,Native_Ensemble,54.13341846247188,1.390134143829414,0,1051,11.383094,22.99302009616531,0.0,743.9583288161944,0.0,792.0069799038347,1.390134143829414,0,-46.65851694381092
-0.058587,-2.825000000000003,1,5,1.2095769099277645,-25.998852341607517,9.108965476285247,898.2,801.7335864103023,22.4853,817.7647569742543,2021,817.7647569742543,12.246939327922487,Native_Ensemble,54.13341846247188,1.145929670333885,0,1051,3.667282,79.28931335541188,-16.031170563951946,791.7659046326468,0.0,818.9106866445882,1.145929670333885,0,-25.998852341607517
-0.014238,-6.658536585365852,1,4,4.810743551555856,-53.732603179461535,9.108965476285247,788.6,848.7884850227805,22.4853,852.6021058514374,2022,852.6021058514374,23.99531190274791,Hybrid_XGB,54.13341846247188,2.5418077468872298,0,1051,18.307953,10.269502671975829,-3.8136208286568944,798.8695026719759,0.0,855.1439135983246,53.732603179461535,0,-53.732603179461535
-0.131741,-5.523809523809518,1,4,1.818880534034411,-83.43128788699755,9.108965476285247,808.1,827.3277149415827,22.4853,860.3494873154236,2023,860.3494873154236,37.07664720738971,Robust_Linear,54.13341846247188,3.248414325714066,0,1051,15.530565,19.22771494158269,-33.02177237384092,776.9181994284261,0.0,863.5979016411377,33.02177237384092,0,-83.43128788699755
0.108564,-5.395348837209298,1,4,-0.4339681263596731,-89.96476049881039,9.108965476285247,739.6,863.7972568885424,22.4853,852.6382972955407,2024,852.6382972955407,41.92787908766869,Hybrid_XGB,54.13341846247188,1.6935326099394388,0,1051,16.490377,23.07353679673031,11.158959593001669,762.6735367967303,0.0,854.3318299054802,89.96476049881039,0,-89.96476049881039
-0.20575,-3.526315789473685,1,4,0.0,-70.7301326730514,10.601716051743109,564.2,508.49504010719977,15.9062,496.7817901256261,2000,496.7817901256261,33.32924168262143,Robust_Linear,53.58897484754674,0.0,0,1053,26.359375,55.704959892800275,11.713249981573654,426.0516574525747,0.0,496.7817901256261,11.713249981573654,0,-70.7301326730514
-0.080254,-0.5,1,5,67.41820987437393,-7.62389310824301,10.601716051743109,551.3,542.0137304632087,15.9062,528.5485889879409,2001,528.5485889879409,7.625774461945479,Robust_Linear,53.58897484754674,0.0,0,1053,10.5125,9.286269536791224,13.465141475267842,520.9246958796979,0.0,528.5485889879409,13.465141475267842,0,-7.62389310824301
0.124697,-7.142857142857139,1,4,45.0848104432165,-34.26897364251522,10.601716051743109,522.3,549.7329840317013,15.9062,556.6546508902932,2002,556.6546508902932,14.857138466360569,Hybrid_XGB,53.58897484754674,0.0,0,1053,9.66053,0.08567724777799413,-6.921666858591834,522.385677247778,0.0,556.6546508902932,34.26897364251522,0,-34.26897364251522
0.099597,4.63636363636364,1,4,18.60498999871326,-34.81895098900475,10.601716051743109,563.9,565.9385542036027,15.9062,554.8232348603565,2003,554.8232348603565,17.489548603648252,Robust_Linear,53.58897484754674,0.0,0,1053,16.412634,2.0385542036027573,11.115319343246256,520.0042838713517,0.0,554.8232348603565,7.038210936040741,0,-34.81895098900475
0.120408,0.6086956521739069,1,4,16.22293378394582,-36.192478002096664,10.601716051743109,590.3,560.7236347118572,15.9062,564.512669752374,2004,564.512669752374,15.8473024000552,Statistical_Trend,53.58897484754674,0.0,0,1053,15.150799,25.78733024762596,-3.789035040516751,528.3201917502773,0.0,564.512669752374,1.0,0,-36.192478002096664
0.015269,-0.375,1,5,18.13581307668185,-28.16024501690913,10.601716051743109,620.4,568.9350543061968,15.9062,586.8578677147257,2005,586.8578677147257,13.300590347869061,Native_Ensemble,53.58897484754674,0.9445995569228671,0,1053,7.929785,32.59753272835144,-17.922813408528896,558.6976226978165,0.0,587.8024672716485,1.0,0,-28.16024501690913
0.09681,3.480000000000004,1,4,20.70353294478059,-48.4614187749703,10.601716051743109,618.6,587.7697921990798,15.9062,615.9993533175128,2006,615.9993533175128,22.422198003514897,Native_Ensemble,53.58897484754674,1.320522880554222,0,1053,17.92476,1.280123801932973,-28.229561118433026,567.5379345425425,0.0,617.319876198067,1.320522880554222,0,-48.4614187749703
0.1739379999999999,-8.192307692307693,1,4,18.117406335881533,-58.35715922364761,10.601716051743109,605.6,635.7139457704028,15.9062,636.4668985961871,2007,636.4668985961871,26.291358805271948,Hybrid_XGB,53.58897484754674,2.2635457992554393,0,1053,12.952368,27.490260627460543,-0.7529528257842912,578.1097393725395,0.0,638.7304443954425,3.376637968726527,0,-58.35715922364761
0.2979,-17.51851851851852,1,3,11.994368219372959,-111.83360450947055,10.601716051743109,622.3,641.128634956539,15.9062,691.1460811608928,2008,641.128634956539,59.7601047144089,Statistical_Trend,53.58897484754674,1.5713016986846924,0,1053,15.284018,18.828634956539076,0.0,529.2950304470685,50.017446204353746,642.6999366552237,1.5713016986846924,0,-111.83360450947055
0.012794,2.392857142857139,1,4,8.569590088716065,-54.98758999474285,10.601716051743109,656.4,628.5527288250252,15.9062,645.1111884941041,2009,645.1111884941041,23.75238422876516,Statistical_Trend,53.58897484754674,-0.6167884826660384,0,1053,16.35039,11.288811505895865,-16.558459669078957,590.1235984993613,0.0,644.4944000114381,1.0,0,-54.98758999474285
0.113522,8.103448275862064,1,3,8.841512230434045,-93.74957170711127,10.601716051743109,619.6,612.4060510814344,15.9062,660.3991535530836,2010,660.3991535530836,41.988395313101186,Robust_Linear,53.58897484754674,-0.3905600309371948,0,1053,21.33736,7.1939489185656385,-47.993102471649195,566.6495818459723,0.0,660.0085935221464,33.60520463451792,0,-93.74957170711127
0.380114,0.0999999999999943,1,4,4.328724431932446,-39.032701499420796,10.601716051743109,671.5,645.8298044417182,15.9062,660.606015239863,2011,660.606015239863,17.278529845214127,Native_Ensemble,53.58897484754674,1.386570024490311,0,1053,24.05183,9.507414735646648,-14.776210798144803,621.5733137404422,0.0,661.9925852643534,1.386570024490311,0,-39.032701499420796
0.169287,1.0645161290322562,1,5,4.875829459282822,-10.092055022821683,10.601716051743109,632.9,665.840191973799,15.9062,670.4173642142407,2012,670.4173642142407,5.171580487298279,Hybrid_XGB,53.58897484754674,3.2226728439331964,0,1053,14.884346,27.425309191419046,-4.577172240441655,660.325309191419,0.0,673.6400370581739,10.092055022821683,0,-10.092055022821683
0.031169,0.0625,1,5,1.6148145613194715,-9.61671318976505,10.601716051743109,640.6,683.5681887245164,15.9062,671.1579554926197,2013,671.1579554926197,7.895701948591572,Hybrid_XGB,53.58897484754674,3.1540657997131802,0,1053,15.062002,20.941242302854675,12.410233231896655,661.5412423028547,0.0,674.3120212923329,9.61671318976505,0,-9.61671318976505
0.358211,-13.515151515151516,1,3,-0.6832404425333282,-69.86920797488187,10.601716051743109,801.9,674.8605158858771,15.9062,720.3368427600197,2014,665.4367727031041,44.659694943675525,V31_Solar_Gated,53.58897484754674,-2.564487934112549,0,1053,18.212893,81.56315723998023,9.423743182773023,595.5675647282222,54.90007005691564,662.8722847689916,54.90007005691564,0,-69.86920797488187
0.300106,1.441176470588232,1,4,8.459857406761952,0.0,10.601716051743109,732.7,713.1344638085064,15.9062,753.6815904783801,2015,708.9294114544289,18.65970962748691,Native_Ensemble,53.58897484754674,4.5777537345886685,0,1053,16.365515,19.192834810982504,4.205052354077566,713.1043379565684,44.75217902395127,713.5071651890175,1.0,0,4.174926502139556
-0.132745,-1.5142857142857196,1,4,9.416778102937528,-80.1205551857878,10.601716051743109,759.5,718.5839760830129,15.9062,747.4366902329347,2016,747.4366902329347,35.01497535644262,Native_Ensemble,53.58897484754674,0.6225416421890486,0,1053,10.082707,11.440768124876286,-28.85271414992178,667.3161350471469,0.0,748.0592318751237,1.0,0,-80.1205551857878
0.085754,0.4722222222222285,1,5,9.572456436121517,-26.318792681110494,10.601716051743109,794.3,742.2279308863295,15.9062,768.54672356744,2017,768.54672356744,13.472658989062728,Native_Ensemble,53.58897484754674,0.46087009906773346,0,1053,12.760386,25.29240633349218,-26.318792681110494,746.2583309700948,0.0,769.0075936665078,1.0,0,-22.28839259734525
-0.234374,0.4594594594594525,1,2,10.471390880368094,-238.01545152278618,10.601716051743109,646.7,741.9987530967089,15.9062,557.2065975469084,2018,795.2220490696945,97.84465276294664,Hybrid_XGB,53.58897484754674,-0.09811125397686737,0,1053,8.759414,69.61416270575228,-53.223295972985625,716.3141627057523,-238.01545152278618,795.1239378157177,25.6845903909566,0,-78.90788636394223
0.065116,-3.44736842105263,1,5,2.1033150935226943,-19.91956792762369,10.601716051743109,880.8,757.0896589109472,15.9062,777.0092268385708,2019,777.0092268385708,8.643968182388369,Native_Ensemble,53.58897484754674,0.040566506981804196,0,1053,8.095963,103.75020665444731,-19.91956792762369,773.0856516947979,0.0,777.0497933455526,1.0,0,-3.9235751437729505
-0.05593,-3.358974358974365,1,4,7.187687996918015,-53.93955204559711,10.601716051743109,754.9,781.8293314150528,15.9062,785.9869577180983,2020,785.9869577180983,23.78320457759442,Hybrid_XGB,53.58897484754674,0.45997556447980514,0,1053,16.565617,22.852594327498764,-4.157626303045504,732.0474056725012,0.0,786.4469332825781,8.234363390599583,0,-53.93955204559711
-0.031402,-0.3499999999999943,1,3,5.3650858200124745,-50.60377559651704,10.601716051743109,819.8,776.0141391395366,15.9062,825.0524031726442,2021,825.0524031726442,27.40467645668482,Statistical_Trend,53.58897484754674,0.6018826246261142,0,1053,7.687566,5.252403172644222,-49.038264033107566,774.4486275761271,0.0,825.6542857972703,1.0,0,-50.60377559651704
-0.019326,-8.146341463414629,1,5,4.882472683982624,-9.375771494876403,10.601716051743109,731.6,821.4966712511791,15.9062,824.4848574897592,2022,824.4848574897592,4.445077503215424,Hybrid_XGB,53.58897484754674,1.9609125137328647,0,1053,21.487307,83.50908599488275,-2.988186238580056,815.1090859948828,0.0,826.445770003492,9.375771494876403,0,-9.375771494876403
-0.0406519999999999,-6.976190476190482,1,4,0.6317191981677643,-46.835619199332086,10.601716051743109,869.0,794.8306390527363,15.9062,831.1319904433699,2023,831.1319904433699,23.186356206786034,Native_Ensemble,53.58897484754674,0.6343266248702548,0,1053,22.32732,37.23368293175986,-36.30135139063361,784.2963712440378,0.0,831.7663170682401,1.0,0,-46.835619199332086
0.070161,-10.720930232558146,1,4,2.183231296437029,-74.29859240907308,10.601716051743109,843.7,839.6533783010718,15.9062,820.2026835176124,2024,820.2026835176124,36.522356570995385,Robust_Linear,53.58897484754674,1.658155918121338,0,1053,18.931087,4.04662169892822,19.450694783459426,745.9040911085393,0.0,821.8608394357337,19.450694783459426,0,-74.29859240907308
-0.047796,-2.631578947368425,1,4,0.0,-37.90113371403504,8.88863547765405,571.7,495.8232767641731,23.6432,516.8232126406291,2000,516.8232126406291,17.20193334950794,Statistical_Trend,54.610229072743984,0.0,0,1054,9.833907,54.87678735937095,-20.999935876455993,478.92207892659405,0.0,516.8232126406291,1.0,0,-37.90113371403504
-0.1244489999999999,3.200000000000003,1,5,54.87678735937095,-27.371462422902823,8.88863547765405,539.3,527.4423833256312,23.6432,554.813845748534,2001,554.813845748534,11.99617926333028,Robust_Linear,54.610229072743984,0.0,0,1054,0.0,11.857616674368728,-27.371462422902823,552.1145823340689,0.0,554.813845748534,3.656229074165367,0,-2.699263414465122
0.135708,0.1904761904761898,1,3,19.681470805418428,-33.91295379786641,8.88863547765405,583.7,534.2276471056407,23.6432,567.9613633358106,2002,567.9613633358106,18.525911939884658,Statistical_Trend,54.610229072743984,0.0,0,1054,0.0,15.738636664189471,-33.733716230169875,534.0484095379442,0.0,567.9613633358106,1.0,0,-33.91295379786641
0.187919,2.090909090909093,1,4,18.36719275834211,-33.97446661629624,8.88863547765405,595.4,561.292505989658,23.6432,585.353719743871,2003,585.353719743871,16.27558255465971,Statistical_Trend,54.610229072743984,0.0,0,1054,1.948267,10.046280256128966,-24.061213754212986,551.3792531275748,0.0,585.353719743871,1.0,0,-33.97446661629624
0.415979,-4.695652173913047,1,2,16.286964632788823,-41.03100698005551,8.88863547765405,574.8,565.8767531049264,23.6432,652.5371424278615,2004,606.9077600849819,34.447950852922105,Hybrid_XGB,54.610229072743984,0.0,0,1054,2.9901733,1.8558107897298441,-41.03100698005551,572.9441892102701,45.62938234287958,606.9077600849819,30.251949295252075,0,-33.96357087471176
0.18849,-3.5416666666666714,1,3,6.608019689234675,-41.69061975907698,8.88863547765405,595.5,569.6978082649096,23.6432,611.3884280239865,2005,611.3884280239865,21.119129181914335,Statistical_Trend,54.610229072743984,0.23596951961519608,0,1054,3.224598,15.888428023986535,-41.69061975907698,576.6442143342132,0.0,611.6243975436017,1.0,0,-34.744213689773346
-0.010639,-1.480000000000004,1,3,2.85861173703114,-35.566149089223586,8.88863547765405,593.9,582.4104987454106,23.6432,614.2855023483297,2006,614.2855023483297,18.91253833885442,Robust_Linear,54.610229072743984,2.075355434417702,0,1054,0.0,11.489501254589413,-31.87500360291915,578.7193532591061,0.0,616.3608577827474,8.896001093740324,0,-35.566149089223586
0.362378,-8.15384615384616,1,3,-0.4619759894489854,-69.7531316570271,8.88863547765405,594.2,617.7841504777981,23.6432,655.4041219353174,2007,617.1266071931178,39.25018943526905,Statistical_Trend,54.610229072743984,1.558851957321167,0,1054,0.0,22.926607193117775,0.6575432846802869,547.3734755360907,38.27751474219963,618.685459150439,1.558851957321167,0,-69.7531316570271
0.371653,-5.925925925925924,1,4,-3.270054889907584,-27.669328232969747,8.88863547765405,597.4,607.0799270820943,23.6432,653.3014675209251,2008,616.424233861431,23.57986810081825,Hybrid_XGB,54.610229072743984,3.7087617874145735,0,1054,0.0,8.645094371538676,-9.344306779336762,588.7549056284613,36.877233659494095,620.1329956488456,10.379139489892395,0,-27.669328232969747
-0.131445,4.892857142857139,1,4,-5.02051922007686,-45.52668305368218,8.88863547765405,683.2,609.866147588746,23.6432,615.1654837010594,2009,615.1654837010594,19.749894613071085,Statistical_Trend,54.610229072743984,-1.2341155529022672,0,1054,0.0,68.03451629894062,-5.299336112313426,569.6388006473773,0.0,613.9313681481572,1.2341155529022672,0,-45.52668305368218
0.079369,3.7586206896551744,1,3,2.2849843318248872,-48.13160211098955,8.88863547765405,650.5,600.4497377152014,23.6432,641.2400887810994,2010,641.2400887810994,24.415570184572058,Statistical_Trend,54.610229072743984,-0.41435759067530853,0,1054,0.0,9.259911218900584,-40.790351065897994,593.1084866701099,0.0,640.8257311904241,1.0,0,-48.13160211098955
