district_no,kreisYield,kreisField_ha,producer_price_index,precip_total_peak_growth,heat_stress_days_peak_growth,avg_elevation,winter_temp_anomaly,winter_precip_anomaly,yield_density
03360,74.18,8870.33569116597,105.1,192.08224,0.0,71.241791440513,-0.30562404491843154,-0.03670662917095924,0.008362704927335917
03361,81.11,10072.48364793938,96.7,312.11002,0.0,20.634482190791463,-2.183590888439653,-0.5613552561170039,0.00805263158789449
03361,62.93,9345.055278838066,95.4,99.51801,10.0,20.634482190791463,-0.9022290745292594,-0.059198009327256385,0.006734042562142068
03361,66.48,9267.94120362958,90.0,202.764,8.0,20.634482190791463,0.49915542633954146,-0.20812573935555634,0.00717311412881984
03361,83.17,10433.022978230138,100.0,188.88602,7.0,20.634482190791463,0.7760221038843724,0.2219889744655743,0.007971802627634698
03361,87.29,10438.010278806652,105.1,235.34398,0.0,20.634482190791463,-0.24352824486931013,-0.02045502253293663,0.00836270492747751
03453,85.44,10610.196065589207,96.7,307.71854,0.0,23.37155096682817,-2.1505940749195247,-0.5449072345079455,0.008052631587935006
03453,76.41,9136.995823159768,105.1,266.204,0.0,23.37155096682817,-0.1911176153656129,0.02747298804050935,0.008362704927363431
03454,61.17,9083.69666941879,95.4,103.54775,9.0,21.883429345484306,-0.853340728142939,-0.07842766186052208,0.006734042562121336
03454,60.68,8459.366309209428,90.0,210.51675,7.0,21.883429345484306,0.4240562428285557,-0.17098642165657196,0.007173114128745862
03454,68.08,8540.101050353585,100.0,218.2905,6.0,21.883429345484306,0.6041698087850023,0.1981120967656782,0.007971802627465337
03454,74.27,8881.097759273342,105.1,261.2325,0.0,21.883429345484306,-0.2507783373528696,0.05441270683957944,0.00836270492733706
03457,81.22,10188.410800671536,100.0,256.8106,0.0,1.1745174273697248,0.6225267226357687,0.2097097796902445,0.007971802627616355
03459,86.61,10755.490183060409,96.7,318.87482,0.0,74.81949659993606,-1.9798507770664173,-0.5578716670288438,0.008052631587945258
03459,74.87,11118.135845012011,95.4,108.491196,11.0,74.81949659993606,-0.8898641303682098,-0.026947554365683857,0.006734042562256989
03459,87.25,12163.475782441046,90.0,206.962,7.0,74.81949659993606,0.38455995914000596,-0.16959012752832414,0.007173114129004085
03459,83.5,10474.418885201592,100.0,196.8384,7.0,74.81949659993606,0.5853541460449492,0.21999148492356646,0.007971802627637718
03459,79.08,9456.270510345172,105.1,254.794,0.0,74.81949659993606,-0.22786583605864053,0.06741589057790054,0.008362704927394334
05116,64.4,6192.114685690954,95.4,117.990005,10.0,67.46764971525674,-0.7733642575881277,-0.05516716390009857,0.010400324163636438
05116,81.48,6431.2045701701,90.0,197.06003,6.0,67.46764971525674,0.24875529512524963,-0.15548364352768806,0.012669477249294753
05116,80.65,5140.106844575605,100.0,161.19,11.0,67.46764971525674,0.43000512228798016,0.30243482095341356,0.015690335322391256
05116,83.61,5296.958341737302,105.1,323.25,0.0,67.46764971525674,-0.09785661582083094,0.05120784169943304,0.015784530402176613
05154,88.41,6081.427598013726,96.7,316.06537,0.0,25.55769146043866,-1.7930766634326574,-0.5504179725058582,0.01453770493203572
05154,66.15,6360.378671715165,95.4,116.459236,9.0,25.55769146043866,-0.7546862610857374,-0.012687773909070277,0.010400324163680872
05154,75.28,5941.839470328978,90.0,209.67462,6.0,25.55769146043866,0.20934685730617275,-0.19202770833109684,0.012669477249132505
05154,74.25,4732.212439054416,100.0,187.75768,10.0,25.55769146043866,0.47364369023358677,0.22826210862571927,0.01569033532212814
05154,84.71,5366.646826080215,105.1,259.63,0.0,25.55769146043866,-0.18821497176395496,0.08958594446515411,0.01578453040221531
05162,93.74,6448.060434767635,96.7,334.63,0.0,52.37456553622641,-1.7164090696969083,-0.572830393289067,0.014537704932171644
05162,69.39,6671.907422982846,95.4,120.41,10.0,52.37456553622641,-0.7635609111670192,-0.05205709470285447,0.010400324163757224
05162,79.62,6284.395040217763,90.0,199.13998,7.0,52.37456553622641,0.2648960051784002,-0.15617718479332465,0.012669477249248731
05162,78.8,5022.199867979635,100.0,161.71,11.0,52.37456553622641,0.4346835498332098,0.3088871287366375,0.01569033532231959
05162,93.15,5901.347560493119,105.1,337.455,0.0,52.37456553622641,-0.10112699901958422,0.04793801979587897,0.015784530402481806
05166,94.62,6508.592685488732,96.7,305.5,0.0,48.98895390569765,-1.709614381594804,-0.5724515450577283,0.014537704932192612
05166,71.28,6853.6325278889935,95.4,119.53286,10.0,48.98895390569765,-0.7509415518447327,-0.04434518834256751,0.010400324163798555
05166,71.3,5627.698648172902,90.0,204.1857,6.0,48.98895390569765,0.22750153734733658,-0.15570759563764147,0.012669477249013484
05166,85.62,5424.298208582081,105.1,300.85855,0.0,48.98895390569765,-0.09968701913271616,0.05152727413918501,0.01578453040224657
05170,86.75,5967.241761426205,96.7,318.82736,0.0,31.455906099143768,-1.7610819565596216,-0.5579742148217917,0.014537704931989977
